mag,tipo_mag,lat,lon,depth,year,month,day,hour,minute,second
5.2,Mw,-1.0,-80.79,33.0,1987,9,23,9,43,47.0
4.2,Mw,-1.01,-78.08,55.8,1987,9,26,14,58,43.0
5.5,Mw,-6.66,-81.14,30.2,1987,9,27,4,6,54.0
4.6,Mw,-2.78,-80.2,33.0,1987,10,19,12,34,31.0
4.3,Mw,-1.91,-77.15,174.6,1990,9,26,7,55,47.0
4.9,Mw,-2.14,-79.91,97.2,1990,10,13,11,14,35.0
5.4,Mw,-3.96,-77.26,118.2,1990,10,21,15,10,45.0
4.1,Mw,3.12,-75.24,33.0,1990,10,23,9,13,4.0
4.8,Mw,-4.81,-76.89,33.0,1990,10,28,2,27,44.0
4.1,Mw,-0.95,-79.13,108.2,1990,11,6,15,39,8.0
4.8,Mw,-6.82,-80.02,33.0,1990,11,10,17,20,30.0
4.5,Mw,2.34,-79.78,10.0,1990,11,14,18,34,7.0
4.2,Mw,-4.58,-76.74,125.1,1990,11,17,14,16,47.0
4.9,Mw,-3.61,-80.82,33.0,1990,11,23,7,27,35.0
4.6,Mw,-1.77,-78.05,159.5,1990,11,23,22,15,0.0
5.3,Mw,-2.67,-77.71,25.1,1990,11,25,12,32,46.0
3.6,Mw,-1.87,-79.46,10.0,1990,12,5,16,50,20.0
3.1,Mw,-1.87,-78.28,187.6,1990,12,8,10,39,32.0
3.6,Mw,-1.99,-81.02,10.0,1990,12,8,10,39,32.0
4.7,Mw,-5.1,-78.29,45.1,1990,12,26,5,58,31.0
4.3,Mw,3.27,-77.45,92.0,1990,12,29,1,55,13.0
4.5,Mw,2.77,-79.68,33.0,1990,12,30,7,33,35.0
4.4,Mw,2.69,-79.21,31.0,1990,12,31,17,58,3.0
4.3,Mw,-4.2,-79.7,10.0,1991,1,3,9,56,5.0
4.5,Mw,-3.83,-79.72,103.0,1991,1,6,1,47,43.0
4.4,Mw,-4.82,-76.5,42.5,1991,1,10,13,7,24.0
4.4,Mw,-1.83,-78.57,144.8,1991,1,13,9,19,36.0
3.6,Mw,-1.83,-80.85,33.0,1991,1,15,7,15,52.0
4.4,Mw,3.6,-82.83,33.0,1991,1,28,10,19,54.0
4.1,Mw,2.27,-78.8,152.0,1991,2,11,9,40,6.0
4.8,Mw,-4.42,-80.62,64.5,1991,2,14,12,10,44.0
4.7,Mw,-1.43,-77.96,48.4,1991,2,17,4,37,37.0
3.6,Mw,-0.97,-80.73,33.0,1991,2,20,7,38,42.0
4.4,Mw,-1.59,-77.95,176.0,1991,2,20,23,17,4.0
5.1,Mw,-6.59,-74.84,142.5,1991,2,22,18,39,12.0
5.6,Mw,3.16,-83.38,15.0,1991,3,5,13,49,7.0
4.3,Mw,3.38,-75.88,174.9,1991,3,6,23,7,58.0
4.6,Mw,-3.36,-75.66,138.7,1991,3,12,13,41,30.0
6.0,Mw,-5.81,-80.93,26.4,1991,3,20,13,8,58.0
4.9,Mw,2.08,-79.06,32.3,1991,3,25,23,51,0.0
4.4,Mw,2.39,-83.12,10.0,1991,3,27,8,29,7.0
5.6,Mw,-3.98,-80.91,37.6,1991,3,29,20,13,49.0
4.5,Mw,-3.83,-80.79,67.8,1991,3,30,1,53,22.0
4.6,Mw,-0.23,-78.52,20.2,1991,4,1,13,1,7.0
6.4,Mw,-6.05,-77.13,21.0,1991,4,4,15,23,22.0
5.2,Mw,-5.99,-77.08,29.9,1991,4,4,16,8,20.0
4.5,Mw,-6.08,-76.95,51.0,1991,4,4,20,9,4.0
4.4,Mw,-6.07,-77.34,44.9,1991,4,4,22,54,41.0
6.9,Mw,-5.97,-77.08,20.0,1991,4,5,4,19,50.0
5.4,Mw,-5.82,-77.3,23.4,1991,4,5,5,1,11.0
4.9,Mw,-5.77,-77.18,56.0,1991,4,5,5,20,28.0
5.0,Mw,-5.9,-77.14,56.9,1991,4,5,5,29,56.0
4.7,Mw,-5.74,-77.65,33.0,1991,4,5,5,46,45.0
4.8,Mw,-5.69,-77.04,33.0,1991,4,5,5,53,39.0
4.4,Mw,-5.31,-76.65,33.0,1991,4,5,6,1,52.0
4.8,Mw,-5.52,-77.43,33.0,1991,4,5,6,45,55.0
4.7,Mw,-5.36,-77.01,33.0,1991,4,5,6,54,12.0
4.4,Mw,-5.6,-76.84,33.0,1991,4,5,11,12,25.0
4.7,Mw,-5.7,-76.96,46.9,1991,4,5,13,40,25.0
5.2,Mw,-6.07,-77.01,54.9,1991,4,5,17,13,0.0
4.4,Mw,-5.87,-77.46,33.0,1991,4,5,17,50,8.0
4.4,Mw,-5.79,-77.07,33.0,1991,4,5,20,18,44.0
4.7,Mw,-6.05,-76.88,38.2,1991,4,5,20,37,30.0
4.8,Mw,-5.67,-77.01,46.7,1991,4,5,21,38,31.0
4.2,Mw,-5.77,-77.5,25.3,1991,4,5,23,9,44.0
4.7,Mw,-5.83,-77.55,33.0,1991,4,5,23,55,29.0
4.6,Mw,-5.69,-77.13,52.0,1991,4,6,3,57,45.0
4.3,Mw,-5.67,-76.99,51.9,1991,4,6,4,20,23.0
5.2,Mw,-6.07,-77.1,46.0,1991,4,6,14,21,49.0
4.9,Mw,-5.54,-77.29,53.1,1991,4,6,14,48,37.0
4.7,Mw,-5.92,-76.96,67.8,1991,4,6,16,30,33.0
4.6,Mw,-5.87,-77.11,53.0,1991,4,6,18,13,24.0
4.2,Mw,-5.85,-77.16,33.0,1991,4,6,20,46,57.0
4.4,Mw,-5.79,-77.83,33.0,1991,4,6,20,53,59.0
4.2,Mw,-5.87,-77.12,53.5,1991,4,6,23,19,32.0
4.6,Mw,-5.96,-77.0,46.9,1991,4,7,0,40,57.0
4.6,Mw,-5.79,-77.06,50.7,1991,4,7,13,44,32.0
5.0,Mw,-6.0,-77.17,35.9,1991,4,7,23,16,29.0
4.8,Mw,-6.05,-77.0,33.0,1991,4,8,10,40,21.0
4.7,Mw,-5.82,-77.93,33.0,1991,4,8,19,53,3.0
4.8,Mw,-5.93,-76.89,55.5,1991,4,9,0,9,13.0
4.8,Mw,-5.96,-77.12,47.6,1991,4,9,15,35,24.0
4.7,Mw,-6.01,-77.04,34.7,1991,4,9,17,41,33.0
4.4,Mw,-5.77,-77.15,63.0,1991,4,10,5,55,17.0
4.2,Mw,-5.89,-76.89,54.7,1991,4,11,6,39,57.0
5.2,Mw,-5.72,-77.04,39.5,1991,4,12,3,50,9.0
5.0,Mw,-5.89,-77.08,30.3,1991,4,12,17,0,5.0
4.9,Mw,-5.73,-77.15,24.9,1991,4,13,0,59,36.0
4.5,Mw,-5.75,-77.01,51.4,1991,4,13,3,35,33.0
4.7,Mw,-5.49,-76.78,14.9,1991,4,14,8,18,33.0
4.7,Mw,-5.75,-76.9,52.6,1991,4,15,14,15,38.0
4.7,Mw,-5.8,-76.9,39.9,1991,4,15,22,54,49.0
4.9,Mw,-6.01,-77.19,31.6,1991,4,21,18,11,5.0
4.7,Mw,-0.31,-78.91,29.1,1991,4,22,11,3,10.0
6.1,Mw,2.54,-79.7,26.6,1991,4,24,5,13,11.0
4.0,Mw,2.65,-79.8,10.0,1991,4,24,5,50,44.0
4.7,Mw,-6.08,-76.93,38.3,1991,4,28,8,9,45.0
4.6,Mw,-5.5,-76.98,101.2,1991,5,2,7,26,3.0
5.0,Mw,-6.05,-77.12,33.0,1991,5,4,13,0,52.0
4.2,Mw,-5.95,-76.89,72.8,1991,5,7,1,57,22.0
4.1,Mw,-3.74,-80.57,102.5,1991,5,7,6,59,3.0
4.0,Mw,0.007,-77.36,67.0,1991,5,11,17,58,14.0
4.8,Mw,-6.08,-76.76,35.0,1991,5,13,17,42,24.0
3.7,Mw,-1.1,-78.36,33.0,1991,5,13,19,58,10.0
4.1,Mw,-2.17,-79.83,90.0,1991,5,17,8,5,18.0
4.8,Mw,-5.58,-77.03,46.2,1991,5,18,8,47,48.0
4.1,Mw,-1.71,-77.87,139.0,1991,5,21,19,44,56.0
4.5,Mw,-5.92,-77.52,33.0,1991,5,25,22,25,10.0
3.7,Mw,-1.25,-77.31,221.1,1991,5,26,4,32,30.0
4.8,Mw,-5.81,-77.04,37.5,1991,5,28,3,22,23.0
4.2,Mw,-3.6,-75.63,66.7,1991,5,29,23,52,27.0
5.7,Mw,-2.23,-78.87,94.0,1991,6,12,0,45,41.0
4.0,Mw,3.2,-78.65,33.0,1991,6,20,5,14,56.0
4.5,Mw,3.18,-79.35,33.0,1991,6,25,7,25,28.0
4.4,Mw,3.94,-82.18,10.0,1991,7,1,4,23,14.0
4.4,Mw,-4.86,-80.89,66.3,1991,7,25,1,45,15.0
5.4,Mw,-0.89,-80.81,32.1,1991,8,4,7,45,34.0
4.8,Mw,-2.32,-77.11,33.0,1991,8,4,22,0,11.0
4.6,Mw,-2.33,-79.36,106.6,1991,8,19,0,46,14.0
4.9,Mw,-6.31,-81.06,33.0,1991,8,24,8,35,6.0
3.9,Mw,-1.69,-79.53,134.2,1991,8,27,8,31,41.0
5.2,Mw,-4.35,-81.53,23.4,1991,8,30,0,16,22.0
4.2,Mw,-5.89,-77.12,44.2,1991,9,1,17,48,19.0
4.5,Mw,0.53,-78.67,33.0,1991,9,19,15,18,41.0
4.6,Mw,3.05,-76.43,152.8,1991,10,4,20,45,50.0
4.6,Mw,-1.86,-77.07,179.3,1991,10,6,16,7,53.0
5.0,Mw,3.43,-83.37,35.0,1991,10,10,23,20,12.0
4.4,Mw,3.61,-83.29,10.0,1991,10,10,23,34,14.0
4.6,Mw,3.54,-83.26,10.0,1991,10,12,0,6,57.0
4.9,Mw,2.97,-76.39,148.6,1991,11,13,13,21,47.0
5.1,Mw,3.16,-78.58,18.0,1991,11,13,20,27,35.0
4.4,Mw,2.51,-79.21,33.0,1991,11,13,22,41,41.0
4.2,Mw,-2.32,-80.18,69.2,1991,11,21,7,47,13.0
4.2,Mw,-6.94,-75.88,114.1,1991,11,23,6,58,57.0
4.2,Mw,1.79,-80.8,33.0,1991,11,24,15,35,39.0
4.1,Mw,2.37,-79.55,33.0,1991,11,24,18,51,33.0
4.8,Mw,2.55,-78.96,41.4,1991,11,24,19,12,6.0
4.1,Mw,-5.93,-77.42,106.8,1991,12,10,5,28,27.0
4.2,Mw,-1.53,-77.81,204.4,1991,12,12,7,12,57.0
4.6,Mw,-1.46,-80.76,33.0,1991,12,15,21,43,12.0
4.6,Mw,-3.16,-75.67,150.4,1991,12,17,8,43,40.0
3.3,Mw,-1.36,-78.05,203.4,1991,12,24,10,32,10.0
4.4,Mw,-4.29,-81.21,33.0,1991,12,27,6,33,42.0
5.5,Mw,-2.13,-76.96,148.4,1992,1,15,1,18,14.0
3.9,Mw,0.53,-77.83,10.0,1992,1,26,22,1,53.0
4.5,Mw,-3.52,-77.56,87.9,1992,2,6,9,42,57.0
4.9,Mw,-6.79,-75.88,34.1,1992,3,1,6,15,21.0
4.5,Mw,0.04,-80.05,33.0,1992,3,1,12,0,25.0
4.1,Mw,3.19,-83.68,33.0,1992,3,10,19,2,50.0
